temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,year,month,day,hour,day_of_week,is_weekend,is_rush_hour,is_holiday,weather_main_clear,weather_main_clouds,weather_main_drizzle,weather_main_fog,weather_main_haze,weather_main_mist,weather_main_rain,weather_main_smoke,weather_main_snow,weather_main_squall,weather_main_thunderstorm,weather_desc_broken clouds,weather_desc_drizzle,weather_desc_few clouds,weather_desc_fog,weather_desc_haze,weather_desc_heavy snow,weather_desc_light intensity drizzle,weather_desc_light rain,weather_desc_light snow,weather_desc_mist,weather_desc_moderate rain,weather_desc_other,weather_desc_overcast clouds,weather_desc_proximity thunderstorm,weather_desc_scattered clouds,weather_desc_sky is clear
301.41,0.0,0.0,56,2013-08-25 12:00:00,4851,2013,8,25,12,6,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302.7,0.0,0.0,56,2013-08-25 13:00:00,4751,2013,8,25,13,6,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303.45,0.0,0.0,56,2013-08-25 14:00:00,4723,2013,8,25,14,6,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304.21,0.0,0.0,36,2013-08-25 15:00:00,4588,2013,8,25,15,6,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
304.28,0.0,0.0,24,2013-08-25 16:00:00,4517,2013,8,25,16,6,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
303.75,0.0,0.0,24,2013-08-25 17:00:00,4449,2013,8,25,17,6,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
302.99,0.0,0.0,0,2013-08-25 18:00:00,4127,2013,8,25,18,6,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
301.8,0.0,0.0,0,2013-08-25 19:00:00,3503,2013,8,25,19,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
301.1,0.0,0.0,0,2013-08-25 20:00:00,3202,2013,8,25,20,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.49,0.0,0.0,0,2013-08-25 21:00:00,2727,2013,8,25,21,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.11,0.0,0.0,0,2013-08-25 22:00:00,2002,2013,8,25,22,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.11,0.0,0.0,0,2013-08-25 23:00:00,1162,2013,8,25,23,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.04,0.0,0.0,0,2013-08-26 00:00:00,631,2013,8,26,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
299.88,0.0,0.0,0,2013-08-26 01:00:00,406,2013,8,26,1,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
299.58,0.0,0.0,0,2013-08-26 02:00:00,328,2013,8,26,2,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298.76,0.0,0.0,0,2013-08-26 03:00:00,331,2013,8,26,3,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298.54,0.0,0.0,0,2013-08-26 05:00:00,3020,2013,8,26,5,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298.31,0.0,0.0,0,2013-08-26 06:00:00,5773,2013,8,26,6,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298.09,0.0,0.0,0,2013-08-26 07:00:00,6512,2013,8,26,7,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298.25,0.0,0.0,0,2013-08-26 08:00:00,6219,2013,8,26,8,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
299.23,0.0,0.0,0,2013-08-26 09:00:00,5443,2013,8,26,9,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.15,0.0,0.0,0,2013-08-26 10:00:00,4765,2013,8,26,10,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302.03,0.0,0.0,0,2013-08-26 11:00:00,5140,2013,8,26,11,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
305.48,0.0,0.0,0,2013-08-26 13:00:00,5475,2013,8,26,13,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
306.2,0.0,0.0,0,2013-08-26 14:00:00,5542,2013,8,26,14,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
306.67,0.0,0.0,0,2013-08-26 15:00:00,5750,2013,8,26,15,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
307.09,0.0,0.0,0,2013-08-26 16:00:00,6298,2013,8,26,16,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
307.0,0.0,0.0,0,2013-08-26 17:00:00,5813,2013,8,26,17,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
306.31,0.0,0.0,0,2013-08-26 18:00:00,4520,2013,8,26,18,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
305.34,0.0,0.0,0,2013-08-26 19:00:00,3425,2013,8,26,19,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
303.82,0.0,0.0,0,2013-08-26 20:00:00,3321,2013,8,26,20,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302.6,0.0,0.0,0,2013-08-26 21:00:00,2550,2013,8,26,21,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
301.78,0.0,0.0,0,2013-08-26 22:00:00,1648,2013,8,26,22,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
301.02,0.0,0.0,0,2013-08-26 23:00:00,1133,2013,8,26,23,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.28,0.0,0.0,32,2013-08-27 00:00:00,620,2013,8,27,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
306.24,0.0,0.0,8,2013-08-27 14:00:00,5883,2013,8,27,14,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
306.79,0.0,0.0,8,2013-08-27 16:00:00,6653,2013,8,27,16,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302.76,0.0,0.0,0,2013-08-27 21:00:00,2787,2013,8,27,21,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302.47,0.0,0.0,0,2013-08-27 22:00:00,1844,2013,8,27,22,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
301.26,0.0,0.0,0,2013-08-27 23:00:00,1185,2013,8,27,23,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.35,0.0,0.0,8,2013-08-28 00:00:00,628,2013,8,28,0,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.3,0.0,0.0,8,2013-08-28 01:00:00,363,2013,8,28,1,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.1,0.0,0.0,8,2013-08-28 02:00:00,318,2013,8,28,2,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
299.25,0.0,0.0,0,2013-08-28 03:00:00,365,2013,8,28,3,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302.17,0.0,0.0,1,2013-08-28 10:00:00,4941,2013,8,28,10,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
303.08,0.0,0.0,5,2013-08-28 11:00:00,5157,2013,8,28,11,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302.78,0.0,0.0,90,2013-08-28 12:00:00,5575,2013,8,28,12,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
303.15,0.0,0.0,90,2013-08-28 13:00:00,5463,2013,8,28,13,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
303.92,0.0,0.0,90,2013-08-28 14:00:00,5868,2013,8,28,14,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
305.62,0.0,0.0,0,2013-08-28 16:00:00,6760,2013,8,28,16,2,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
299.51,0.0,0.0,0,2013-08-28 22:00:00,1893,2013,8,28,22,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298.29,0.0,0.0,0,2013-08-28 23:00:00,1214,2013,8,28,23,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
296.79,0.0,0.0,0,2013-08-29 00:00:00,643,2013,8,29,0,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
295.27,0.0,0.0,0,2013-08-29 09:00:00,5533,2013,8,29,9,3,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298.11,0.0,0.0,0,2013-08-29 10:00:00,5079,2013,8,29,10,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.9,0.0,0.0,0,2013-08-29 11:00:00,5615,2013,8,29,11,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302.02,0.0,0.0,0,2013-08-29 12:00:00,5833,2013,8,29,12,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
303.5,0.0,0.0,0,2013-08-29 14:00:00,6138,2013,8,29,14,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
303.38,0.0,0.0,0,2013-08-29 15:00:00,6750,2013,8,29,15,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302.64,0.0,0.0,0,2013-08-29 16:00:00,7023,2013,8,29,16,3,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
301.64,0.0,0.0,0,2013-08-29 17:00:00,6724,2013,8,29,17,3,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
301.09,0.0,0.0,0,2013-08-29 19:00:00,4016,2013,8,29,19,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.07,0.0,0.0,0,2013-08-29 20:00:00,3325,2013,8,29,20,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
297.63,0.0,0.0,48,2013-08-29 21:00:00,2959,2013,8,29,21,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
296.22,0.0,0.0,48,2013-08-29 22:00:00,2150,2013,8,29,22,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
295.69,0.0,0.0,48,2013-08-29 23:00:00,1459,2013,8,29,23,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
295.62,0.0,0.0,24,2013-08-30 00:00:00,773,2013,8,30,0,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
295.85,0.0,0.0,24,2013-08-30 01:00:00,458,2013,8,30,1,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
295.98,0.0,0.0,24,2013-08-30 02:00:00,377,2013,8,30,2,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
295.73,0.0,0.0,80,2013-08-30 03:00:00,385,2013,8,30,3,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296.37,0.0,0.0,80,2013-08-30 04:00:00,848,2013,8,30,4,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296.62,0.0,0.0,80,2013-08-30 05:00:00,2858,2013,8,30,5,4,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
296.62,0.0,0.0,80,2013-08-30 05:00:00,2858,2013,8,30,5,4,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
296.53,6.6,0.0,80,2013-08-30 06:00:00,5413,2013,8,30,6,4,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
296.53,6.6,0.0,80,2013-08-30 06:00:00,5413,2013,8,30,6,4,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
296.53,6.6,0.0,80,2013-08-30 06:00:00,5413,2013,8,30,6,4,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
296.34,0.0,0.0,80,2013-08-30 07:00:00,6601,2013,8,30,7,4,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
296.9,0.0,0.0,80,2013-08-30 08:00:00,6042,2013,8,30,8,4,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
297.51,0.0,0.0,80,2013-08-30 09:00:00,5458,2013,8,30,9,4,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
299.36,0.0,0.0,80,2013-08-30 10:00:00,5323,2013,8,30,10,4,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
299.36,0.0,0.0,80,2013-08-30 10:00:00,5323,2013,8,30,10,4,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
299.36,0.0,0.0,80,2013-08-30 10:00:00,5323,2013,8,30,10,4,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
301.71,0.0,0.0,80,2013-08-30 11:00:00,5810,2013,8,30,11,4,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
302.97,0.0,0.0,0,2013-08-30 12:00:00,6269,2013,8,30,12,4,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
304.5,0.0,0.0,0,2013-08-30 13:00:00,6172,2013,8,30,13,4,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
305.31,0.0,0.0,12,2013-08-30 15:00:00,6160,2013,8,30,15,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
304.68,0.0,0.0,12,2013-08-30 16:00:00,6009,2013,8,30,16,4,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
304.51,0.0,0.0,12,2013-08-30 17:00:00,5387,2013,8,30,17,4,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
304.43,0.0,0.0,0,2013-08-30 18:00:00,5021,2013,8,30,18,4,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
303.93,0.0,0.0,0,2013-08-30 19:00:00,4057,2013,8,30,19,4,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302.27,0.0,0.0,0,2013-08-30 20:00:00,3458,2013,8,30,20,4,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.34,0.0,0.0,0,2013-08-30 21:00:00,3181,2013,8,30,21,4,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
299.58,0.0,0.0,0,2013-08-30 22:00:00,2546,2013,8,30,22,4,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
299.35,0.0,0.0,0,2013-08-30 23:00:00,2101,2013,8,30,23,4,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
299.2,0.0,0.0,0,2013-08-31 00:00:00,1321,2013,8,31,0,5,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
289.6,0.0,0.0,1,2013-09-01 23:00:00,1712,2013,9,1,23,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
288.78,0.0,0.0,0,2013-09-02 00:00:00,1041,2013,9,2,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
286.67,0.0,0.0,1,2013-09-02 01:00:00,563,2013,9,2,1,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
285.62,0.0,0.0,0,2013-09-02 03:00:00,259,2013,9,2,3,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
285.69,0.0,0.0,0,2013-09-02 04:00:00,323,2013,9,2,4,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
285.67,0.0,0.0,0,2013-09-02 05:00:00,637,2013,9,2,5,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
286.11,0.0,0.0,90,2013-09-02 06:00:00,1078,2013,9,2,6,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
286.31,0.0,0.0,0,2013-09-02 07:00:00,1567,2013,9,2,7,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
286.34,0.0,0.0,0,2013-09-02 08:00:00,2064,2013,9,2,8,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
286.57,0.0,0.0,0,2013-09-02 09:00:00,2605,2013,9,2,9,0,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
287.54,0.0,0.0,0,2013-09-02 10:00:00,3201,2013,9,2,10,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
288.98,0.0,0.0,0,2013-09-02 12:00:00,4245,2013,9,2,12,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
289.74,0.0,0.0,0,2013-09-02 13:00:00,4134,2013,9,2,13,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
294.3,0.0,0.0,24,2013-09-02 14:00:00,4454,2013,9,2,14,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
291.32,0.0,0.0,0,2013-09-02 15:00:00,4388,2013,9,2,15,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
291.75,0.0,0.0,0,2013-09-02 16:00:00,4165,2013,9,2,16,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
294.39,0.0,0.0,56,2013-09-02 17:00:00,3835,2013,9,2,17,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
291.46,0.0,0.0,0,2013-09-02 18:00:00,3666,2013,9,2,18,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
289.54,0.0,0.0,0,2013-09-02 19:00:00,3356,2013,9,2,19,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
292.89,0.0,0.0,36,2013-09-02 20:00:00,2913,2013,9,2,20,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
286.53,0.0,0.0,0,2013-09-02 21:00:00,2325,2013,9,2,21,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
285.51,0.0,0.0,0,2013-09-02 22:00:00,1754,2013,9,2,22,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
285.47,0.0,0.0,0,2013-09-02 23:00:00,1064,2013,9,2,23,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
284.58,0.0,0.0,0,2013-09-03 00:00:00,573,2013,9,3,0,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
283.36,0.0,0.0,0,2013-09-03 01:00:00,333,2013,9,3,1,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
283.36,0.0,0.0,0,2013-09-03 01:00:00,333,2013,9,3,1,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
283.15,0.0,0.0,75,2013-09-03 02:00:00,223,2013,9,3,2,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
289.95,0.0,0.0,1,2013-09-04 08:00:00,6220,2013,9,4,8,2,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
290.88,0.0,0.0,0,2013-09-04 09:00:00,5776,2013,9,4,9,2,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
294.66,0.0,0.0,0,2013-09-04 10:00:00,4709,2013,9,4,10,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
296.68,0.0,0.0,0,2013-09-04 11:00:00,4854,2013,9,4,11,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298.99,0.0,0.0,5,2013-09-04 12:00:00,5194,2013,9,4,12,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
301.16,0.0,0.0,12,2013-09-04 13:00:00,5069,2013,9,4,13,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
301.79,0.0,0.0,20,2013-09-04 15:00:00,5921,2013,9,4,15,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
302.01,0.0,0.0,20,2013-09-04 16:00:00,6455,2013,9,4,16,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
301.48,0.0,0.0,20,2013-09-04 17:00:00,6227,2013,9,4,17,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
300.15,0.0,0.0,64,2013-09-04 18:00:00,4824,2013,9,4,18,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298.04,0.0,0.0,64,2013-09-04 19:00:00,3568,2013,9,4,19,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296.4,0.0,0.0,64,2013-09-04 20:00:00,3109,2013,9,4,20,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294.67,0.0,0.0,80,2013-09-04 21:00:00,2536,2013,9,4,21,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
